ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,íãä‘ë™íËì˙êî(ì˙),íãä‘ë™íËéûä‘(éûä‘),íãä‘ÇÃÇPéûä‘ílÇÃîNïΩãœíl(ppm),íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙),íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘),íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm),íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃîNïΩãœíl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,íãä‘ë™íËì˙êî(ì˙)_ÇSåé,íãä‘ë™íËì˙êî(ì˙)_ÇTåé,íãä‘ë™íËì˙êî(ì˙)_ÇUåé,íãä‘ë™íËì˙êî(ì˙)_ÇVåé,íãä‘ë™íËì˙êî(ì˙)_ÇWåé,íãä‘ë™íËì˙êî(ì˙)_ÇXåé,íãä‘ë™íËì˙êî(ì˙)_10åé,íãä‘ë™íËì˙êî(ì˙)_11åé,íãä‘ë™íËì˙êî(ì˙)_12åé,íãä‘ë™íËì˙êî(ì˙)_ÇPåé,íãä‘ë™íËì˙êî(ì˙)_ÇQåé,íãä‘ë™íËì˙êî(ì˙)_ÇRåé,íãä‘ë™íËéûä‘(éûä‘)_ÇSåé,íãä‘ë™íËéûä‘(éûä‘)_ÇTåé,íãä‘ë™íËéûä‘(éûä‘)_ÇUåé,íãä‘ë™íËéûä‘(éûä‘)_ÇVåé,íãä‘ë™íËéûä‘(éûä‘)_ÇWåé,íãä‘ë™íËéûä‘(éûä‘)_ÇXåé,íãä‘ë™íËéûä‘(éûä‘)_10åé,íãä‘ë™íËéûä‘(éûä‘)_11åé,íãä‘ë™íËéûä‘(éûä‘)_12åé,íãä‘ë™íËéûä‘(éûä‘)_ÇPåé,íãä‘ë™íËéûä‘(éûä‘)_ÇQåé,íãä‘ë™íËéûä‘(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_10åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_11åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_12åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇVåé,ìØíãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇSåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇTåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇUåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇVåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇWåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇXåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_10åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_11åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_12åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇPåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇQåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇRåé
2022,1,06,OX,3,06,éRå`åß,Yamagata-ken,06206,ä¶âÕç]és,Sagae-shi,06206010,ä¶âÕç]êºç™,Sagaenishine,1,0,1,èZ,1000,364,5377,0.033,37,211,0,0,0.091,0.044,3,,,,,,,30,31,30,31,31,30,30,30,31,31,28,31,450,464,449,464,464,448,405,446,464,465,394,464,0.046,0.049,0.037,0.029,0.027,0.028,0.024,0.024,0.027,0.031,0.036,0.042,8,16,6,0,0,0,0,0,0,0,0,7,51,106,21,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.091,0.072,0.051,0.051,0.051,0.055,0.052,0.042,0.045,0.06,0.087,0.057,0.061,0.047,0.039,0.038,0.04,0.036,0.037,0.034,0.038,0.046,0.054
2022,1,06,OX,3,06,éRå`åß,Yamagata-ken,06208,ë∫éRés,Murayama-shi,06208010,ë∫éRè|â™ìJìc,Murayamatateokafueda,1,0,6,ñ¢,1000,365,5410,0.031,20,128,0,0,0.089,0.041,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,449,464,448,460,463,425,460,449,463,465,400,464,0.042,0.045,0.033,0.025,0.023,0.025,0.024,0.024,0.027,0.03,0.035,0.039,6,9,1,0,0,0,0,0,0,0,0,4,32,76,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.089,0.064,0.047,0.048,0.052,0.055,0.049,0.04,0.044,0.057,0.082,0.053,0.057,0.042,0.034,0.033,0.036,0.037,0.036,0.034,0.037,0.044,0.05
2022,1,06,OX,3,06,éRå`åß,Yamagata-ken,06209,í∑à‰és,Nagai-shi,06209010,í∑à‰çÇñÏ,Nagaikouya,1,0,1,èZ,1000,365,5419,0.034,34,227,0,0,0.088,0.044,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,450,465,437,464,464,448,445,447,465,465,420,449,0.046,0.049,0.038,0.026,0.026,0.023,0.025,0.025,0.03,0.034,0.042,0.042,9,12,7,0,0,0,0,0,0,0,0,6,61,90,39,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.088,0.079,0.053,0.058,0.045,0.053,0.05,0.045,0.051,0.06,0.088,0.057,0.06,0.048,0.035,0.036,0.034,0.038,0.039,0.038,0.042,0.05,0.055
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201190,ìÏí¨,Minamimachi,1,0,1,èZ,1000,365,5422,0.031,21,127,0,0,0.087,0.042,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,450,464,450,465,464,449,442,448,462,462,418,448,0.042,0.044,0.033,0.024,0.026,0.026,0.024,0.024,0.025,0.028,0.035,0.039,7,8,2,0,0,0,0,0,0,0,0,4,34,58,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.087,0.067,0.049,0.051,0.058,0.053,0.049,0.047,0.047,0.055,0.082,0.053,0.055,0.043,0.034,0.037,0.037,0.036,0.036,0.034,0.038,0.045,0.051
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201200,êXçá,Moriai,1,0,1,èZ,1000,352,5208,0.031,21,135,0,0,0.086,0.041,3,,,,,,,30,31,30,31,31,30,30,30,31,31,16,31,447,464,448,464,464,449,430,448,461,463,222,448,0.043,0.044,0.027,0.024,0.027,0.026,0.025,0.025,0.026,0.029,0.034,0.042,5,9,1,0,0,0,0,0,0,0,0,6,34,66,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.086,0.065,0.054,0.051,0.056,0.053,0.05,0.046,0.046,0.052,0.085,0.053,0.055,0.035,0.033,0.038,0.037,0.037,0.037,0.035,0.038,0.043,0.054
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07202,âÔí√é·èºés,Aizuwakamatsu-shi,07202070,âÔí√é·èº,Aiduwakamatsu,1,0,1,èZ,1000,365,5423,0.032,31,158,0,0,0.081,0.042,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,456,463,447,463,448,463,463,398,463,0.043,0.047,0.037,0.026,0.026,0.027,0.026,0.023,0.026,0.028,0.036,0.039,8,15,4,0,0,0,0,0,0,0,0,4,36,86,15,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.081,0.073,0.053,0.052,0.06,0.05,0.049,0.042,0.045,0.053,0.079,0.054,0.059,0.046,0.035,0.035,0.037,0.038,0.035,0.034,0.035,0.044,0.052
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203130,ñFâÍ,Haga,1,0,1,èZ,160,365,5428,0.033,26,169,0,0,0.089,0.043,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,447,462,447,457,461,447,462,446,459,462,417,461,0.044,0.046,0.036,0.026,0.029,0.027,0.028,0.026,0.027,0.03,0.036,0.04,7,9,5,1,0,0,0,0,0,0,0,4,53,67,21,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.089,0.072,0.063,0.054,0.06,0.058,0.055,0.045,0.047,0.053,0.078,0.054,0.056,0.046,0.038,0.041,0.038,0.039,0.037,0.035,0.038,0.044,0.052
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203140,íÁâ∫,Tsutsumishita,1,0,1,èZ,160,365,5424,0.034,29,169,0,0,0.088,0.043,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,447,462,447,456,460,446,462,445,458,462,417,462,0.045,0.046,0.037,0.028,0.03,0.027,0.028,0.027,0.027,0.03,0.036,0.04,8,11,5,1,1,0,0,0,0,0,0,3,51,71,22,2,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.088,0.073,0.065,0.067,0.059,0.056,0.053,0.045,0.046,0.053,0.076,0.054,0.057,0.046,0.039,0.041,0.037,0.039,0.037,0.035,0.037,0.044,0.051
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203150,ì˙òaìc,Hiwada,1,0,1,èZ,160,365,5417,0.034,30,189,0,0,0.096,0.044,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,447,462,447,443,462,447,462,446,460,462,417,462,0.046,0.047,0.037,0.026,0.028,0.026,0.027,0.028,0.029,0.031,0.038,0.041,8,12,5,0,1,1,0,0,0,0,0,3,54,79,27,0,2,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.096,0.074,0.06,0.066,0.062,0.057,0.053,0.048,0.047,0.054,0.078,0.055,0.058,0.047,0.036,0.04,0.037,0.039,0.038,0.037,0.039,0.046,0.052
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203180,à¿êœ,Asaka,1,0,1,èZ,160,365,5427,0.033,28,162,0,0,0.087,0.043,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,447,462,447,455,462,447,462,447,457,462,417,462,0.044,0.045,0.035,0.026,0.028,0.026,0.028,0.027,0.027,0.031,0.036,0.039,9,11,4,0,1,0,0,0,0,0,0,3,49,69,16,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.087,0.075,0.06,0.065,0.058,0.056,0.052,0.046,0.053,0.053,0.076,0.053,0.055,0.045,0.037,0.04,0.036,0.039,0.038,0.035,0.038,0.045,0.051
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204020,è„íÜìc,Kaminakada,1,0,3,èÄçH,170,365,5425,0.03,24,103,0,0,0.093,0.042,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,440,463,445,463,462,446,460,444,463,462,414,463,0.039,0.039,0.033,0.027,0.028,0.025,0.026,0.025,0.024,0.027,0.035,0.038,5,7,4,2,1,0,1,0,0,0,0,4,21,39,20,3,5,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.078,0.093,0.074,0.074,0.059,0.062,0.055,0.043,0.048,0.06,0.074,0.052,0.052,0.046,0.041,0.042,0.036,0.037,0.037,0.033,0.036,0.045,0.05
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204110,ëÂå¥,Oohara,1,0,1,èZ,170,365,5420,0.031,27,105,0,0,0.106,0.042,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,439,463,448,463,463,447,455,448,457,461,417,459,0.041,0.041,0.034,0.027,0.026,0.027,0.027,0.025,0.023,0.027,0.033,0.037,6,9,5,4,1,0,0,0,0,0,0,2,25,48,19,7,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.083,0.106,0.073,0.076,0.053,0.057,0.055,0.043,0.044,0.054,0.067,0.055,0.055,0.049,0.04,0.04,0.036,0.037,0.037,0.033,0.036,0.042,0.05
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204170,ã‡éR,Kaneyama,1,0,6,ñ¢,170,364,5401,0.034,23,122,0,0,0.094,0.043,3,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,442,463,448,463,460,418,462,439,463,463,417,463,0.044,0.043,0.036,0.027,0.028,0.027,0.03,0.03,0.029,0.032,0.038,0.042,5,7,5,2,2,0,0,0,0,0,0,2,32,41,24,5,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.083,0.094,0.068,0.079,0.052,0.055,0.055,0.045,0.048,0.056,0.071,0.054,0.054,0.05,0.04,0.041,0.036,0.038,0.038,0.034,0.037,0.043,0.05
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204210,ógìy,Agetsuchi,1,0,1,èZ,170,365,5432,0.032,20,88,0,0,0.081,0.042,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,444,463,448,463,462,446,458,443,463,462,417,463,0.042,0.041,0.034,0.025,0.025,0.025,0.029,0.028,0.029,0.032,0.039,0.041,7,6,3,1,1,0,0,0,0,0,0,2,30,38,10,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.081,0.081,0.067,0.065,0.051,0.054,0.049,0.048,0.05,0.054,0.068,0.053,0.053,0.047,0.037,0.039,0.034,0.038,0.037,0.036,0.039,0.045,0.05
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204720,íÜâõë‰,Chuuoudai,1,0,1,èZ,170,364,5413,0.034,27,120,0,0,0.091,0.044,3,,,,,,,30,30,30,31,31,30,31,30,31,31,28,31,442,441,447,463,461,448,460,444,463,463,418,463,0.044,0.043,0.036,0.027,0.028,0.029,0.03,0.03,0.028,0.032,0.039,0.043,9,6,5,1,2,0,0,0,0,0,0,4,49,33,18,1,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.085,0.088,0.068,0.071,0.056,0.058,0.056,0.047,0.05,0.059,0.075,0.057,0.055,0.05,0.039,0.041,0.038,0.04,0.04,0.036,0.039,0.046,0.053
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204730,èÌî÷,Jouban,1,0,1,èZ,170,365,5433,0.032,31,136,0,0,0.094,0.044,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,442,463,448,463,461,448,459,442,463,463,418,463,0.042,0.042,0.035,0.026,0.027,0.026,0.028,0.027,0.026,0.03,0.036,0.04,8,8,6,1,3,0,0,0,0,0,0,5,44,44,23,2,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.084,0.094,0.071,0.079,0.052,0.056,0.053,0.046,0.048,0.058,0.073,0.055,0.055,0.05,0.04,0.042,0.036,0.038,0.038,0.035,0.038,0.045,0.052
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204740,élëq,Yotsukura,1,0,6,ñ¢,170,365,5389,0.035,29,148,0,0,0.087,0.044,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,441,463,447,463,462,446,458,443,435,455,413,463,0.047,0.045,0.036,0.028,0.028,0.028,0.029,0.03,0.03,0.032,0.039,0.042,9,8,6,2,1,0,0,0,0,0,0,3,55,51,24,2,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.086,0.087,0.066,0.068,0.056,0.057,0.053,0.048,0.049,0.057,0.071,0.058,0.056,0.049,0.04,0.042,0.038,0.039,0.04,0.036,0.039,0.045,0.052
2022,1,06,OX,3,07,ïüìáåß,Fukushima-ken,07205,îíâÕés,Shirakawa-shi,07205050,îíâÕ,Shirakawa,1,0,1,èZ,1000,365,5424,0.034,29,180,0,0,0.084,0.044,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,458,463,448,463,448,462,442,418,463,0.047,0.047,0.036,0.028,0.028,0.027,0.03,0.029,0.027,0.032,0.038,0.042,7,12,4,2,1,0,0,0,0,0,0,3,57,78,19,5,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.084,0.08,0.08,0.065,0.058,0.057,0.055,0.044,0.05,0.056,0.076,0.056,0.058,0.046,0.04,0.04,0.037,0.04,0.04,0.036,0.039,0.046,0.052
